id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
2501387,Elegant B&B in Washington DC,12803481,Laura,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.91415,-77.04986,Private room,275,31,5,2015-08-14,0.04,1,365,0,
2501531,"Great Downtown Location, Fun Hosts+Daily Breakfast",12804388,Laura,,"Cleveland Park, Woodley Park, Massachusetts Avenue Heights, Woodland-Normanstone Terrace",38.92696,-77.05303,Private room,300,31,10,2023-06-23,0.10,2,179,1,Exempt
2523708,Night Sky room next to Metro,7042945,RoDeece,,"Douglas, Shipley Terrace",38.84348,-76.97886,Private room,99,31,152,2024-05-16,1.22,2,168,3,
2538828,Chez ChEllers,11133326,Ha & Justin,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92865,-77.04022,Entire home/apt,,1,162,2024-05-16,1.32,1,360,19,Hosted License: 5007242201000840
2547672,Cozy room in NW Washington,9354986,Jonathon,,"Takoma, Brightwood, Manor Park",38.96696,-77.0249,Private room,68,1,27,2024-04-05,0.23,5,320,5,Hosted License: 5007242201001133
2554353,"D.C. Master bd-free parkg, metro, echostage",7737475,Amaya,,"Brookland, Brentwood, Langdon",38.91788,-76.98537,Private room,,75,20,2020-01-02,0.16,4,115,0,
2622950,Historic DC Townhouse + Firepit,13433584,John,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.923941580467734,-77.02475935089437,Entire home/apt,,1,28,2024-06-17,4.16,1,282,28,Hosted License: 5007242201003144
2657916,Nice cozy room next to the petworth Metro,315148,John,,"Brightwood Park, Crestwood, Petworth",38.9383,-77.02306,Private room,32,31,35,2024-04-29,0.30,34,303,6,
2685655,Beautiful Georgetown House w Patio,2564662,Ramon,,"Georgetown, Burleith/Hillandale",38.9147,-77.06922,Entire home/apt,300,4,66,2024-06-09,0.53,1,321,1,Unhosted License: 5007262201000849
2690487,Large 1 Bedroom Apt in Capitol Hill,8519659,Rita,,"Capitol Hill, Lincoln Park",38.88196,-76.99618,Entire home/apt,,1,136,2024-06-06,1.10,1,49,11,Hosted License: 5007242201001823
2694647,Sundrenched 1BR Dupont Circle,1864688,Blü Properties,,"Dupont Circle, Connecticut Avenue/K Street",38.91391,-77.04235,Entire home/apt,100,31,395,2024-05-26,3.30,2,30,3,
2791050,"Capitol Hill elegant, charming room",14275599,Heather,,"Capitol Hill, Lincoln Park",38.88488,-76.98904,Private room,78,2,698,2024-06-20,5.68,3,170,90,Hosted License: 5007242201001047
2874685,New studio/carriage house w/parking,14692970,P,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92986,-77.04216,Entire home/apt,101,4,66,2024-05-13,0.54,6,44,9,Hosted License: 5007242201000938
2964999,Dupont Adams Morgan Townhouse Long term,5487930,Mark,,"Dupont Circle, Connecticut Avenue/K Street",38.91435,-77.04064,Private room,80,28,22,2024-03-31,0.19,15,328,3,Hosted License: 5007242000000005
3103276,Attractive 2 Twin Beds Near Capitol,14275599,Heather,,"Capitol Hill, Lincoln Park",38.88488,-76.98904,Private room,70,2,682,2024-06-17,5.56,3,222,80,Hosted License: 5007242201001047
3119991,Charming English Basement w/ parking,15744022,Khuyay,,"Brookland, Brentwood, Langdon",38.91969009148916,-76.98726440199788,Entire home/apt,95,31,46,2024-05-04,0.38,1,195,2,
3136813,Best location! — cute 1BR downtown — Logan Circle,15059128,Richard,,"Shaw, Logan Circle",38.90982,-77.03225,Entire home/apt,145,3,316,2024-06-15,3.53,1,85,42,Hosted License: 5007242201001034
3175218,The Urban Sanctuary - Professionally Cleaned!,5968774,Tracy & Curtis,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93345,-77.02832,Entire home/apt,134,2,358,2024-06-04,3.25,1,51,48,Hosted License: 5007242201001593
3199232,Capitol Hill Boutique Stay feat. Washington Post,16213289,Glenn,,"Union Station, Stanton Park, Kingman Park",38.89267,-76.9939,Entire home/apt,145,2,151,2024-06-19,1.26,1,316,59,Hosted License: 5007242201001198
3201115,"Comfy 1 br apt near H St, Gallaudet & Union Market",14139251,S,,"Ivy City, Arboretum, Trinidad, Carver Langston",38.90353,-76.99023,Entire home/apt,92,2,370,2024-05-21,3.03,1,291,22,Hosted License: 5007242201001093
3237702,Modern urban oasis: nr Metro+freePrkg,7737475,Amaya,,"Brookland, Brentwood, Langdon",38.91963,-76.98146,Private room,40,31,8,2023-12-22,0.07,4,148,2,
3317645,Capitol Hill luxury English basment,16750072,Meseret,,"Union Station, Stanton Park, Kingman Park",38.90501,-76.99994,Entire home/apt,150,2,605,2024-06-01,5.02,1,267,47,Hosted License: 5007242201001013
3526640,Capitol Hill Rowhouse Main Bedroom +bath,17403695,Amanda And Lyndsey,,"Union Station, Stanton Park, Kingman Park",38.90329,-77.00347,Private room,128,5,5,2024-05-26,0.05,2,328,2,Hosted License: 5007242201003156
3538921,"Gorgeous on Capitol Hill, Metro!",17403695,Amanda And Lyndsey,,"Union Station, Stanton Park, Kingman Park",38.90141,-77.00233,Private room,119,5,61,2024-05-06,0.50,2,306,6,Hosted License: 5007242201003156
3544432,"Sunny ground floor Apt-pet friendly, free parking",10327823,James And Nicole,,"Union Station, Stanton Park, Kingman Park",38.89409680871807,-76.97554383287732,Entire home/apt,130,14,42,2024-05-26,0.47,2,339,7,Hosted License: 5007242201000435
3601131,Beautiful Upper Level 1BR in Downtown DC,14448941,Tushara,,"Shaw, Logan Circle",38.90708,-77.02728,Entire home/apt,146,3,175,2024-06-02,1.56,1,214,26,Hosted License: 5007242201000913<br />Unhosted License: 5007262201000914
3604624,Charming furnished studio - metro,17818537,Joanne,,"Friendship Heights, American University Park, Tenleytown",38.94285,-77.07665,Entire home/apt,95,31,98,2024-05-27,0.88,1,101,1,
3627430,Charming English Bsmt Apt- 2 bedroom,5872012,Kaveh,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91587,-77.01432,Entire home/apt,154,2,448,2024-06-16,3.80,2,124,50,Hosted License: 5007242201001104
3633359,Comfortable Studio Apartment,5047005,Terry & Mark,,"Capitol View, Marshall Heights, Benning Heights",38.88296,-76.941,Entire home/apt,72,2,412,2024-06-09,6.02,1,99,69,Hosted License: 5007242201000215
3635540,Capitol Hill family friendly for 4 w/ treehouse,18332074,Dawn,,"Capitol Hill, Lincoln Park",38.88426,-76.97856,Entire home/apt,134,3,191,2024-06-18,1.69,1,80,24,Hosted License: 5007242201000554
3637629,"Cozy Base w/Family by Union Station, Private Bath",9703984,Ellie,,"Union Station, Stanton Park, Kingman Park",38.89562,-76.99759,Private room,96,2,258,2024-06-11,2.30,1,124,50,Hosted License: 5007242201002697
3651862,Charming Studio Apartment,18466625,Lamar,,"Georgetown, Burleith/Hillandale",38.91356,-77.06409,Entire home/apt,167,2,309,2024-05-26,3.27,1,248,36,Hosted License: 5007242201000631
3674676,Calm Here- 1 Bedroom and Bathroom,18657916,Dr Weaver,,"Capitol Hill, Lincoln Park",38.88893117823924,-76.96858955755263,Private room,100,2,3,2023-09-28,0.20,5,363,1,Hosted License: 5007242201000759<br />Unhosted License: 5007262201000760
3760995,Cozy room 20 seconds walk to the Petworth metro.,315148,John,,"Brightwood Park, Crestwood, Petworth",38.93641,-77.02515,Private room,35,31,16,2023-09-16,0.15,34,294,1,
3761001,Lovely Room next to the petworth Metro station,315148,John,,"Brightwood Park, Crestwood, Petworth",38.93712,-77.02311,Private room,35,31,13,2023-12-31,0.11,34,322,1,
3767679,Top Rated DC airbnb,19301676,Charlie,,"Spring Valley, Palisades, Wesley Heights, Foxhall Crescent, Foxhall Village, Georgetown Reservoir",38.92995,-77.09986,Entire home/apt,120,2,192,2024-05-23,1.64,1,307,9,Hosted License: 5007242201000052
3810218,1 BR Zen Penthouse,9391057,Jenny,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93014,-77.03819,Entire home/apt,95,31,233,2024-05-31,2.68,2,188,3,
3821808,Private Bed & Bath - All Inclusive,19143862,Louise,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.9166,-77.01353,Private room,,1,16,2024-05-20,0.15,9,300,4,Hosted License: 5007242201001151<br />Unhosted License: 5007262201001152
3821950,Ideal Double Occupancy Room,19143862,Louise,,"Howard University, Le Droit Park, Cardozo/Shaw",38.91701,-77.01559,Private room,159,27,21,2023-09-02,0.19,9,355,1,Hosted License: 5007242201001151
3822015,Open Style Shared 3 Walls & Divider,19143862,Louise,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91551,-77.01356,Shared room,99,1,6,2023-05-24,0.05,9,343,0,Hosted License: 5007242201001151<br />Unhosted License: 5007262201001152
3822053,Beautiful Super Large Bedroom,19143862,Louise,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91512,-77.01401,Private room,,1,37,2024-04-17,0.32,9,328,6,Hosted License: 5007242201001151
3822134,Charming Private Room w/ Queen Bed,19143862,Louise,,"Howard University, Le Droit Park, Cardozo/Shaw",38.91518,-77.01494,Private room,166,1,8,2024-06-17,0.09,9,245,3,Hosted License: 5007242201001151<br />Unhosted License: 5007262201001152
3851703,Newly renovated attic bedroom,9354986,Jonathon,,"Takoma, Brightwood, Manor Park",38.96849,-77.02665,Private room,75,1,29,2024-04-01,0.25,5,350,5,Hosted License: 5007242201001133
3861766,Patio with Wonderful Apartment!,8354112,Marcy,,"Dupont Circle, Connecticut Avenue/K Street",38.91503,-77.0406,Entire home/apt,145,14,193,2024-06-18,1.61,2,93,17,Hosted License: 5007242201001262
3884614,UpTown NW DC Master Suite,1201707,Daris,,"Takoma, Brightwood, Manor Park",38.96133,-77.02056,Private room,54,31,1,2017-08-31,0.01,2,307,0,
3894739,Furnished row house 3BR/2BA,1505552,Steven,,"Cathedral Heights, McLean Gardens, Glover Park",38.91857,-77.07399,Entire home/apt,253,5,31,2024-06-15,6.37,1,276,31,Hosted License: 5007242201003037<br />Unhosted License: 5007262201002734
3897112,New apartment in historic row home,476901,David,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91173,-77.00862,Entire home/apt,175,2,101,2024-05-30,0.86,1,80,12,Hosted License: 5007242201000962<br />Unhosted License: 5007262201000963
3898306,"Large Apt in Historic Home, Central, Convention Ct",17633,Charlotte,,"Shaw, Logan Circle",38.90593,-77.02447,Entire home/apt,115,31,94,2023-09-23,0.80,28,51,1,
3907276,Quiet Block in the Middle of It All - Patio! 🔔,20236500,Carl,,"Dupont Circle, Connecticut Avenue/K Street",38.91502,-77.04245,Entire home/apt,165,3,69,2024-06-10,0.59,1,15,16,Hosted License: 5007242100000013<br />Unhosted License: 5007242100000014
3912498,"Outdoor paradise, FREE Prking, metro, Capital Hill",7737475,Amaya,,"Brookland, Brentwood, Langdon",38.92153,-76.98008,Entire home/apt,75,75,25,2024-04-30,0.22,4,322,1,
3964658,Garden Suite Efficiency,20548311,Paul,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91575,-77.00901,Entire home/apt,,31,599,2022-10-16,5.12,1,365,0,
3996972,Upscale DuPont-Kalorama Area Balcony+Driveway Opt!,1662757,Gloria,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.9139,-77.04834,Entire home/apt,135,31,38,2023-02-07,0.33,2,263,0,
4022565,Dupont Circle Townhouse 3,5487930,Mark,,"Dupont Circle, Connecticut Avenue/K Street",38.91435,-77.04064,Private room,150,1,25,2024-06-14,0.21,15,321,7,Hosted License: 5007242100000005
4024085,"Sunny, Airy Room at Dawn's House",9581687,Dawn,,"Colonial Village, Shepherd Park, North Portal Estates",38.98326,-77.04009,Private room,300,31,22,2019-12-21,0.18,3,358,0,
4025236,Large sunny room at Dawn's House,9581687,Dawn,,"Colonial Village, Shepherd Park, North Portal Estates",38.98452,-77.04007,Private room,300,31,27,2017-08-25,0.23,3,358,0,
4025438,Sunny Room at Dawn's House,9581687,Dawn,,"Colonial Village, Shepherd Park, North Portal Estates",38.9826,-77.04024,Private room,300,31,18,2019-08-25,0.15,3,358,0,
4054129,"Spacious, bright Petworth 1BR, off-street parking",7808700,Claudia,,"Brightwood Park, Crestwood, Petworth",38.95877,-77.02372,Entire home/apt,70,31,29,2024-04-30,0.46,1,328,3,
4055607,Capitol Hill 2-BD/1.5-BA - Prime location!,21032851,Liz,,"Capitol Hill, Lincoln Park",38.88949,-76.99161,Entire home/apt,,3,477,2024-05-28,4.04,1,54,29,Hosted License: 5007242201001760
4083095,Cozy Apt one bedroom Street level in Dupont Circle,21132530,Ed Grandis,,"Dupont Circle, Connecticut Avenue/K Street",38.91367,-77.0424,Entire home/apt,97,3,429,2024-06-04,3.64,1,243,45,Hosted License: 5007242100000005
4085972,Private Home near Howard! Parking + Washer/Dryer!,2071346,LaKeisha,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92904,-77.01963,Entire home/apt,,31,128,2024-05-02,1.09,4,135,3,
4204367,The best room for a solo traveller!,11559071,Alex,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90411,-77.01351,Private room,79,2,297,2024-06-05,2.52,3,304,26,Hosted License: 5007242201001647
4218583,Dupont Circle Townhouse 2,5487930,Mark,,"Dupont Circle, Connecticut Avenue/K Street",38.91435,-77.04064,Private room,175,10,23,2024-02-02,0.20,15,323,3,Hosted License: 5007242100000005
4231934,06. Just the perfect room in SW DC,3672670,Dennis,,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",38.87083,-77.01369,Private room,95,1,512,2024-06-17,4.42,14,167,44,Hosted License: 5007242201000434
4244705,Front Suite(1BD/1BA) *Convention Center/DT/Metro,21506582,Carolina,,"Shaw, Logan Circle",38.91243,-77.021,Private room,71,2,496,2024-06-06,4.20,3,279,88,Hosted License: 5007242201000703
4284144,Dupont 1BR. Spacious & Stylish.,347943,Daniel,,"Dupont Circle, Connecticut Avenue/K Street",38.91424,-77.0371,Entire home/apt,141,3,541,2024-06-01,4.84,1,171,36,Hosted License: 5007242201001682
4286181,Private BR Shared Bath Sunny TH - A,3517743,Kanita,,"Douglas, Shipley Terrace",38.85097,-76.9794,Private room,65,31,25,2024-01-04,0.22,4,293,3,
4325533,1 BD apartment in Georgetown,22461157,Mercedes,,"Georgetown, Burleith/Hillandale",38.909080505371094,-77.063720703125,Entire home/apt,145,3,214,2024-06-15,1.83,1,284,22,Hosted License: 5007262201000106
4343926,Dupont Circle Townhouse 4s,5487930,Mark,,"Dupont Circle, Connecticut Avenue/K Street",38.91418,-77.03863,Private room,180,4,21,2024-04-21,0.18,15,295,4,Unhosted License: 5007262101000101
4408378,Luxe 2BD/2BA Townhouse in Hip Area - Near Metro,4192192,Carlton,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92712,-77.02932,Entire home/apt,315,2,478,2024-06-03,4.10,2,260,59,Hosted License: 5007242201003484<br />Unhosted License: 5007262201002931
4411488,Dupont Circle Townhouse 5,5487930,Mark,,"Dupont Circle, Connecticut Avenue/K Street",38.91435,-77.04064,Private room,150,1,22,2024-03-30,0.19,15,225,1,Hosted License: 5007242100000001<br />Unhosted License: 5007262101000101
4416095,Capitol Hill Luxurious Master Bedrm,14275599,Heather,,"Capitol Hill, Lincoln Park",38.88488,-76.98904,Private room,86,2,118,2024-06-18,1.01,3,23,16,Hosted License: 5007262201001047
4420920,In DC Private Studio Apartment,7920042,Cinderella,,"Brightwood Park, Crestwood, Petworth",38.93639,-77.04329,Entire home/apt,79,1,332,2024-06-17,2.84,2,85,60,Hosted License: 5007242201001809<br />Unhosted License: 5007262201001810
4427874,Furnished Private Room #4 near Convention center,8043437,Rocky,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90343,-77.02692,Private room,60,31,170,2024-02-05,1.46,6,315,4,
4480481,Heart of Logan circle - 1 bedroom large apartment,23247942,Bujana,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90437,-77.02842,Entire home/apt,160,31,30,2021-08-10,0.31,1,307,0,
4482916,Sweet Suite,23254878,Mehrnoosh,,"Takoma, Brightwood, Manor Park",38.96614,-77.0319,Entire home/apt,60,31,52,2023-08-22,0.47,2,139,1,
4482945,Cozy room in historic row house,22756175,Miriam,,"Brightwood Park, Crestwood, Petworth",38.94417,-77.03488,Private room,67,2,172,2024-05-21,1.47,1,185,29,Hosted License: 5007242201001345
4510648,"Stay by Wharf, National Mall, museums w/ workspace",23388187,Sam,,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",38.88058,-77.01607,Entire home/apt,69,31,5,2017-01-21,0.04,1,297,0,
4545885,Union Market Penthouse Apartment,22731277,Mark,,"Union Station, Stanton Park, Kingman Park",38.90164,-77.00206,Entire home/apt,208,1,971,2024-06-05,8.36,3,142,126,Hosted License: 5007242010011799
4552932,Sunny English Basement on the Hill,5688329,Betsy,,"Union Station, Stanton Park, Kingman Park",38.89784,-77.00262,Entire home/apt,165,2,412,2024-06-03,3.59,1,161,52,Hosted License: 5007242200000013
4574014,Capitol Hill | H Street NE One Bedroom Apartment,23709660,Emily,,"Union Station, Stanton Park, Kingman Park",38.89703,-76.99279,Entire home/apt,126,3,94,2024-06-02,0.82,1,87,40,Hosted License: 5007242201000604
4579903,Vet Owned 1 block to Capitol - Fantastic Location,10292686,Capitol Hill Stay,,"Capitol Hill, Lincoln Park",38.89034,-77.00329,Entire home/apt,145,31,64,2022-06-03,0.60,19,294,0,
4580159,Cap Hill Vet Owned Tiny House 3 blocks to Capitol,10292686,Capitol Hill Stay,,"Capitol Hill, Lincoln Park",38.89053,-77.00139,Entire home/apt,150,31,31,2022-11-20,0.27,19,330,0,
4604357,"Elegant, Affordable Urban Luxury",23859573,Gary,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.92264,-77.0455,Entire home/apt,195,2,379,2024-06-20,3.27,1,136,43,Hosted License: 5007242201000547
4616068,Capitol Hill Gem-Steps to it All-Plus Parking,17207062,Marguerite Katy,,"Union Station, Stanton Park, Kingman Park",38.89282,-77.00072,Entire home/apt,179,1,255,2024-05-26,2.25,3,281,22,Hosted License: 5007242201001101
4621063,Furnished Dupont jr 1 br w/balcony& fireplace,245078,Yemisi,,"Dupont Circle, Connecticut Avenue/K Street",38.90587,-77.04486,Entire home/apt,144,31,0,,,1,316,0,
4634946,Cozy and queen bedrooms in a grand victorian,21569885,Dan,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92372,-77.0289,Private room,90,2,338,2024-06-16,2.92,2,34,36,Hosted License: 5007242201000544
4635196,"Capitol Hill Condo, Furnished",24001443,James,,"Capitol Hill, Lincoln Park",38.88642,-77.0029,Entire home/apt,180,31,14,2019-10-23,0.16,1,328,0,
4708026,The Historic DC Firehouse 4 - Carriage House,5243080,Michael,,"Shaw, Logan Circle",38.91223,-77.0242,Entire home/apt,200,2,37,2024-05-28,0.46,5,358,12,Hosted License: 5007242201001530
4730124,Beautiful Victorian Awaits You - Garden View,24426199,Justin,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91166,-77.01039,Private room,85,1,345,2024-06-03,3.07,2,138,37,Hosted License: 5007242201002249
4730309,1-Bedroom Modern Spacious Apartment,24426199,Justin,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.90987,-77.01164,Entire home/apt,139,1,322,2024-05-26,2.84,2,174,35,Hosted License: 5007242201002249
4741982,"Style, Comfort & Convenience",24447822,Henry,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93282,-77.03417,Entire home/apt,100,2,227,2021-05-22,1.97,1,175,0,Hosted License: 5007242201003351
4742331,"Penthouse + PRIVATE Roof Terrace, Parking, Gym",24479523,Sayuri,,"Cathedral Heights, McLean Gardens, Glover Park",38.93485,-77.07267,Entire home/apt,,31,1,2017-10-20,0.01,1,83,0,
4758676,Cozy Apt w/ fireplace,24554688,Rachel,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93505,-77.04363,Entire home/apt,106,31,38,2024-03-31,0.33,1,202,1,
